id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
DOID:0001816	angiosarcoma	hemangiosarcoma	39000009		0001816		C3088;C9275				C0018923;C0854893	D006394
DOID:0002116	pterygium	surfer's eye			0002116						C0033999	
DOID:0014667	disease of metabolism	metabolic disease	75934005		0014667		C3235	E88.9			C0025517	D008659
DOID:0040001	shrimp allergy				0040001							
DOID:0040002	aspirin allergy	acetylsalicylic acid allergy | ASA allergy	293586001		0040002						C0004058	
DOID:0040003	benzylpenicillin allergy	benzyl penicillin allergy | penicillin G allergy	294499007		0040003						C0571411	
DOID:0040004	amoxicillin allergy		294505008		0040004						C0571417	
DOID:0040005	ceftriaxone allergy	rocephin allergy	294551009		0040005						C0571463	
DOID:0040006	carbamazepine allergy	carbamazepen allergy | Tegretol allergy	293867002		0040006						C0570787	
DOID:0040007	abacavir allergy	ABC allergy			0040007							
DOID:0040008	isoniazide allergy	INH allergy | isonicotinylhydrazide allergy			0040008			Z88.1				
DOID:0040009	lidocaine allergy	Lidoderm allergy | lignocaine allergy | xylocaine allergy	293722000		0040009						C0570646	
DOID:0040010	mepivacaine allergy	Carbocaine allergy | Polocaine allergy			0040010			Z88.4				
DOID:0040011	phenobarbital allergy	Luminal allergy | phenobarbitol allergy | phenobarbitone allergy	293865005		0040011						C0570785	
DOID:0040012	phenytoin allergy	Dilantin allergy	293869004		0040012						C0570789	
DOID:0040013	ranitidine allergy	Zantac allergy	293653009		0040013						C0570577	
DOID:0040014	corticosteroid allergy				0040014							
DOID:0040015	sulfonamide allergy		91939003		0040015						C0038757	
DOID:0040016	sulfamethoxazole allergy	SMX allergy | SMZ allergy | sulphamethoxazole allergy			0040016							
DOID:0040017	suprofen allergy	Profenal allergy			0040017							
DOID:0040018	thiopental allergy	penthiobarbital allergy | pentothiobarbital allergy	293709008		0040018						C0570633	
DOID:0040019	D-mannitol allergy	mannitol allergy	295019008		0040019						C0571922	
DOID:0040020	cefotaxime allergy		294545004		0040020						C0571457	
DOID:0040021	cephalosporin allergy		294532003		0040021						C0571444	
DOID:0040022	amodiaquine allergy	Camoquin allergy | Flavoquine allergy	294390007		0040022						C0571303	
DOID:0040023	cefaclor allergy	Ceclor allergy | cephaclor allergy	294541008		0040023						C0571453	
DOID:0040024	ceftazidime allergy	Fortaz allergy | Tazicef allergy	294546003		0040024						C0571458	
DOID:0040025	cefuroxime allergy	cephuroxime allergy | Zinacef allergy	294542001		0040025						C0571454	
DOID:0040026	chlorhexidine allergy		294431008		0040026						C0571344	
DOID:0040027	cyclophosphamide allergy	cytophosphane allergy	293748008		0040027						C0570670	
DOID:0040028	succinylcholine allergy	dicholine succinate allergy | succinocholine allergy | sux allergy | suxamethonium allergy	294224007		0040028						C0571140	
DOID:0040029	trimethoprim allergy	Primsol allergy | proloprim allergy | TMP allergy	294477004		0040029						C0571390	
DOID:0040030	cefixime allergy		294548002		0040030						C0571460	
DOID:0040031	diclofenac allergy	Voltaren allergy	293613006		0040031						C0570540	
DOID:0040032	carbapenem allergy		294531005		0040032						C0571443	
DOID:0040033	piperacillin allergy		294515002		0040033						C0571427	
DOID:0040034	rocuronium allergy	Esmeron allergy | Zemuron allergy	294233009		0040034						C0571149	
DOID:0040035	sulfasalazine allergy		293663001		0040035						C0570587	
DOID:0040036	tubocurarine allergy	DTC allergy	294231006		0040036						C0571147	
DOID:0040037	aztreonam allergy	Azactam allergy | Primbactam allergy	294565006		0040037						C0571476	
DOID:0040038	meropenem allergy	Merrem allergy			0040038							
DOID:0040040	hexamethylene diisocyanate allergic asthma	allergic asthma to HDI | allergic asthma to HMDI			0040040							
DOID:0040041	isocyanates allergic asthma				0040041							
DOID:0040042	diphenylmethane-4,4'-diisocyanate allergic asthma	allergic asthma to MDI			0040042							
DOID:0040043	toluene meta-diisocyanate allergic asthma	allergic asthma to TDI			0040043							
DOID:0040044	methyl isocyanate allergic asthma	allergic asthma to MIC			0040044							
DOID:0040045	nickel allergic asthma	allergic asthma to Ni			0040045							
DOID:0040046	nickel allergic contact dermatitis	allergic contact dermatitis to Ni			0040046			L23.0				
DOID:0040047	trimellitic anhydride allergic asthma	allergic asthma to TMA			0040047							
DOID:0040048	phthalic anhydride allergic asthma				0040048							
DOID:0040049	maleic anhydride allergic asthma	allergic asthma to MA			0040049							
DOID:0040050	tetrachlorophthalic anhydride allergic asthma				0040050							
DOID:0040051	hexahydrophthalic anhydride allergic asthma	allergic asthma to HHPA			0040051							
DOID:0040052	diphenylmethane-4,4'-diisocyanate allergic contact dermatitis	allergic contact dermatitis to MDI			0040052							
DOID:0040053	cobalt allergic contact dermatitis	allergic contact dermatitis to Co			0040053							
DOID:0040054	cobalt allergic asthma	Co allergic asthma			0040054							
DOID:0040055	palladium allergic contact dermatitis	allergic contact dermatitis to Pd			0040055							
DOID:0040056	chromium allergic contact dermatitis				0040056			L23.0				
DOID:0040057	benzoic acid allergic contact dermatitis	allergic contact dermatitis to benzoate	294186000		0040057						C0571102	
DOID:0040058	1,4-phenylenediamine allergic contact dermatitis	allergic contact dermatitis to p-phenylenediamine | allergic contact dermatitis to PPD			0040058							
DOID:0040059	potassium dichromate allergic contact dermatitis				0040059							
DOID:0040060	ketoprofen photoallergic dermatitis	photoallergic dermatitis to Orudis	293621000		0040060						C0570547	
DOID:0040061	remazole black respiratory allergy	respiratory allergy to Reactive Black 5			0040061							
DOID:0040062	chloramine T respiratory allergy	respiratory allergy to Chloraseptin | respiratory allergy to Chlorazol | respiratory allergy to Trichlorol			0040062							
DOID:0040063	4-vinylcyclohexene dioxide respiratory allergy	respiratory allergy to vinyl cyclohexene diepoxide			0040063							
DOID:0040064	carvone allergic contact dermatitis	allergic contact dermatitis to levo-carvone			0040064							
DOID:0040065	quinidine allergy	Kinidin allergy	294978001		0040065						C0571881	
DOID:0040066	melphalan allergy	Alkeran allergy	293751001		0040066						C0570673	
DOID:0040067	neomycin sulfate allergic contact dermatitis	allergic contact dermatitis to neomycin sulphate	409640001		0040067						C1443961	
DOID:0040068	4-tert-butylphenol allergic contact dermatitis	allergic contact dermatitis to butylphen | allergic contact dermatitis to PTBP			0040068							
DOID:0040069	1-chloro-2,4-dinitrobenzene allergic contact dermatitis	allergic contact dermatitis to dinitrochlorobenzene | allergic contact dermatitis to DNCB			0040069							
DOID:0040070	co-trimoxazole allergy	Bactrim allergy | cotrimoxazol allergy | TMP/SMX allergy | trimethoprim/sulfamethoxazole allergy	294594004		0040070						C0571504	
DOID:0040071	sodium aurothiomalate allergy	gold sodium thiomalate allergy	294239008		0040071						C0571155	
DOID:0040072	parthenolide allergic contact dermatitis	allergic contact dermatitis to feverfew			0040072							
DOID:0040073	disodium cromoglycate allergy	DSCG allergy			0040073							
DOID:0040074	formaldehyde allergic contact dermatitis	allergic contact dermatitis to formalin	294426006		0040074						C0571339	
DOID:0040075	benzo[d]isothiazol-3-one allergic contact dermatitis	allergic contact dermatitis to benzisothiazolone | allergic contact dermatitis to BIT			0040075							
DOID:0040076	phthalyl group allergy	phthalyl allergy	294571000		0040076						C0571482	
DOID:0040077	alcuronium bromide allergy				0040077							
DOID:0040078	gallamine allergy		294229002		0040078						C0571145	
DOID:0040079	2,4-dinitrophenyl allergic contact dermatitis	allergic contact dermatitis to DNP			0040079							
DOID:0040080	patent blue V allergy				0040080							
DOID:0040081	acid anhydride respiratory allergy				0040081							
DOID:0040082	oxirane allergy	ethylene oxide allergy | ETO allergy			0040082							
DOID:0040083	Chlamydia pneumonia				0040083			J16.0				
DOID:0040084	Streptococcus pneumonia				0040084			J13				
DOID:0040085	bacterial sepsis		10001005		0040085							
DOID:0040086	Polyomavirus-associated nephropathy	polyomavirus associated nephropathy | PVAN	713886006		0040086						C1697878	
DOID:0040087	autoimmune peripheral neuropathy				0040087							
DOID:0040088	autoimmune uveitis				0040088							
DOID:0040089	autoimmune optic neuritis				0040089							
DOID:0040090	autoimmune gastritis				0040090							
DOID:0040091	autoimmune pancreatitis		448542008		0040091						C2609129	D000081012
DOID:0040092	juvenile ankylosing spondylitis		201802002		0040092		C197919	M08.1			C0409675	
DOID:0040093	drug-induced lupus erythematosus	DIL | DILE	80258006		0040093		C114354	M32.0	231111		C0263591	C000730515
DOID:0040094	autoimmune glomerulonephritis				0040094							
DOID:0040095	autoimmune cardiomyopathy				0040095							
DOID:0040096	autoimmune atherosclerosis				0040096							
DOID:0040097	autoimmune vasculitis		427213005		0040097						C1328843	
DOID:0040098	pemphigus gestationis				0040098			O26.4				
DOID:0040099	livedoid vasculitis	livedoid vasculopathy			0040099			L95.0				
DOID:0040100	Hirata disease	insulin autoimmune syndrome	408539000		0040100						C0854359	
DOID:0040101	N,N'-diphenylthiourea allergic contact dermatitis				0040101							
DOID:0040102	N,N'-diethylthiourea allergic contact dermatitis				0040102							
DOID:0040103	cefotiam allergy				0040103							
DOID:0040104	toluene 2,4-diisocyanate allergic asthma				0040104							
DOID:0050004	seminal vesicle acute gonorrhea		301990003		0050004						C0578661	
DOID:0050012	chikungunya	Chikungunya fever			0050012							
DOID:0050025	human granulocytic anaplasmosis	human granulocytic ehrlichiosis			0050025							
DOID:0050026	human monocytic ehrlichiosis				0050026							
DOID:0050032	mineral metabolism disease				0050032							
DOID:0050035	African tick-bite fever	Rickettsia africae spotted fever | south african tick-bite fever			0050035							
DOID:0050041	Astrakhan spotted fever				0050041							
DOID:0050042	Indian tick typhus				0050042							
DOID:0050043	Israeli tick typhus				0050043							
DOID:0050046	Far Eastern spotted fever	Rickettsia heilongjiangensis spotted fever			0050046							
DOID:0050047	Flinders Island spotted fever	Thai tick typhus			0050047							
DOID:0050050	Japanese spotted fever	oriental spotted fever | Rickettsia japonica spotted fever			0050050							
DOID:0050051	Rickettsia parkeri spotted fever	maculatum infection			0050051							
DOID:0050052	Rocky Mountain spotted fever	Tick typhus			0050052							D012373
DOID:0050059	oropharyngeal anthrax				0050059							
DOID:0050061	erysipeloid				0050061							D004887
DOID:0050072	adiaspiromycosis				0050072							C000656784
DOID:0050073	invasive aspergillosis				0050073							
DOID:0050083	Keshan disease				0050083							C536166
DOID:0050096	tinea barbae	dermatophytosis of beard			0050096							C000656825
DOID:0050097	ectothrix infectious disease				0050097							
DOID:0050105	endothrix infectious disease				0050105							
DOID:0050116	tinea imbricata				0050116							
DOID:0050117	disease by infectious agent	infectious disease			0050117						C0001485	
DOID:0050118	La Crosse encephalitis	California Encephalitis | California virus encephalitis | Neuroinvasive California encephalitis virus infection	69627004		0050118			A83.5			C0014053	D004670
DOID:0050120	hemophagocytic lymphohistiocytosis	haemophagocytic syndrome	190958003		0050120		C34792	D76.1	540		C0024291	D051359
DOID:0050125	dengue shock syndrome	DSS			0050125							
DOID:0050127	sinusitis		195649005		0050127		C128411	J01			C0149512	
DOID:0050129	secretory diarrhea				0050129							
DOID:0050130	osmotic diarrhea				0050130							
DOID:0050131	motility-related diarrhea				0050131							
DOID:0050132	inflammatory diarrhea				0050132							
DOID:0050133	superficial mycosis	piedra | Steroid-modified tinea infection	266218008;47382004		0050133			B36.9			C0031898;C2980104	D010854
DOID:0050134	cutaneous mycosis				0050134							
DOID:0050135	subcutaneous mycosis				0050135							
DOID:0050136	systemic mycosis				0050136							
DOID:0050138	podoconiosis				0050138							D004604
DOID:0050140	acute diarrhea				0050140							
DOID:0050141	intestinal botulism				0050141							
DOID:0050143	asymptomatic dengue				0050143							
DOID:0050144	Kartagener syndrome	Kartagener's syndrome	42402006		0050144		C84797		98861			D007619
DOID:0050145	adenoiditis	chronic adenoiditis	195794009		0050145			J35.02			C0396023	
DOID:0050147	otomycosis	Singapore ear			0050147							D059249
DOID:0050148	laryngotracheitis		276443001;83271005		0050148			J04;J37.1			C0155811;C0155837	
DOID:0050150	Pontiac fever				0050150							
DOID:0050152	aspiration pneumonia		47839005		0050152			J69.0			C0032290	D011015
DOID:0050153	pulmonary aspergilloma				0050153							
DOID:0050155	sensory system disease				0050155							
DOID:0050156	idiopathic pulmonary fibrosis	cryptogenic fibrosing alveolitis | FIBROCYSTIC PULMONARY DYSPLASIA | IDIOPATHIC PULMONARY FIBROSIS, FAMILIAL	28168000		0050156		C35716	J84.112			C1800706	D054990
DOID:0050157	cryptogenic organizing pneumonia	BOOP | bronchiolitis obliterans organising pneumonia | bronchiolitis obliterans organizing pneumonia | cryptogenic organising pneumonia | Cryptogenic organising pneumonitis | Cryptogenic organizing pneumonitis | idiopathic bronchiolitis obliterans with organising pneumonia | idiopathic bronchiolitis obliterans with organizing pneumonia	129458007		0050157		C62586	J84.116			C0242770	D018549
DOID:0050158	desquamative interstitial pneumonia	familial desquamative interstitial pneumonitis | RBILD | respiratory bronchiolitis-associated interstitial lung disease	8549006		0050158		C35288	J84.117			C0238378	C562470
DOID:0050159	lymphoid interstitial pneumonia				0050159							C562489
DOID:0050160	inhalation anthrax	pulmonary anthrax | respiratory anthrax | wool-sorters' disease | woolsorters' disease			0050160							C571912
DOID:0050161	lower respiratory tract disease		195823002		0050161						C0029581	
DOID:0050166	tuberculous salpingitis		186242002		0050166			A18.17			C0152828	
DOID:0050167	autoimmune polyendocrine syndrome type 1	autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy | Autoimmune Polyglandular Syndrome I | Whitaker syndrome			0050167							
DOID:0050168	autoimmune polyendocrine syndrome type 2	Schmidt syndrome			0050168							
DOID:0050169	cutaneous lupus erythematosus				0050169							
DOID:0050174	Kunjin encephalitis				0050174							
DOID:0050175	tick-borne encephalitis	Central European encephalitis | Far Eastern TBE | Russian spring-summer encephalitis | Siberian tick-borne encephalitis | Taiga encephalitis | west-Siberian encephalitis | Western European tick-borne encephalitis	16901001		0050175			A84.1			C0014054	D004675
DOID:0050177	monogenic disease				0050177							
DOID:0050179	Powassan encephalitis				0050179							
DOID:0050185	erythema multiforme				0050185							D004892
DOID:0050192	Nipah virus encephalitis		721791005		0050192						C4303115	D045464
DOID:0050194	Argentine hemorrhagic fever				0050194							
DOID:0050195	Bolivian hemorrhagic fever				0050195							
DOID:0050196	Venezuelan hemorrhagic fever				0050196				319234			
DOID:0050197	Brazilian hemorrhagic fever				0050197							
DOID:0050198	Chapare hemorrhagic fever				0050198							
DOID:0050199	Whitewater Arroyo hemorrhagic fever				0050199							
DOID:0050200	Korean hemorrhagic fever				0050200							
DOID:0050201	nephropathia epidemica				0050201							
DOID:0050202	Lujo hemorrhagic fever		716585008		0050202				319213		C4274433	C000723471
DOID:0050204	Epstein-Barr virus hepatitis				0050204							
DOID:0050211	swine influenza				0050211							
DOID:0050214	Lambert-Eaton myasthenic syndrome	Eaton-Lambert syndrome | Lambert-Eaton syndrome | LEMS	230688006		0050214		C3155	G70.80			C0022972	D015624
DOID:0050218	polycystic echinococcosis	human polycystic hydatid disease | neotropical echinococcosis			0050218							
DOID:0050222	selective IgM deficiency disease				0050222							
DOID:0050242	primary amebic meningoencephalitis	Naegleria fowleri infection			0050242							
DOID:0050246	granulomatous amebic encephalitis	Acanthamoeba encephalitis | Acanthamoeba granulomatous encephalitis | Granulomatous Amebic Encephalitis due to Acanthamoeba | granulomatous amoebic encephalitis			0050246							
DOID:0050250	philophthalmiasis				0050250							
DOID:0050251	coenurosis				0050251							
DOID:0050253	mesocestoidiasis				0050253							
DOID:0050254	acanthocephaliasis				0050254							
DOID:0050256	angiostrongyliasis				0050256							C536369
DOID:0050259	baylisascariasis				0050259							
DOID:0050260	dioctophymiasis				0050260							
DOID:0050261	thelaziasis				0050261							
DOID:0050266	tungiasis				0050266							D058285
DOID:0050268	ophthalmomyiasis				0050268							
DOID:0050269	Trichomonas vaginalis trichomoniasis	urogenital trichomonas			0050269		C35083	A59.00				D014247
DOID:0050270	Trichomonas tenax trichomoniasis				0050270							
DOID:0050278	basidiobolomycosis				0050278							
DOID:0050279	conidiobolomycosis				0050279							
DOID:0050288	penicilliosis				0050288							
DOID:0050289	fusariosis				0050289							D060585
DOID:0050290	trichosporonosis				0050290							D060586
DOID:0050291	parasitic Ichthyosporea infectious disease				0050291							
DOID:0050292	primary systemic mycosis				0050292							
DOID:0050304	aniseikonia				0050304							D000839
DOID:0050308	Alkhumra hemorrhagic fever	Alkhurma hemorrhagic fever			0050308							
DOID:0050328	congenital hypothyroidism		217710005;75065003		0050328		C26734;C98921	E00.1;E03.1			C0010308;C0342200	D003409
DOID:0050331	lacrimoauriculodentodigital syndrome 1	Lacrimo-auriculo-dento-digital syndrome 1 | LEVY-HOLLISTER SYNDROME			0050331							
DOID:0050332	enlarged vestibular aqueduct				0050332							
DOID:0050335	bradyopsia	prolonged electroretinal response suppression	711163009		0050335				75374		C1842073	C564243
DOID:0050336	hypophosphatemia				0050336							D017674
DOID:0050338	primary bacterial infectious disease				0050338							
DOID:0050339	commensal bacterial infectious disease				0050339							
DOID:0050340	opportunistic bacterial infectious disease				0050340							
DOID:0050352	foodborne botulism				0050352							
DOID:0050353	wound botulism				0050353							
DOID:0050354	infant botulism				0050354							
DOID:0050382	glandular tularemia				0050382							
DOID:0050383	typhoidal tularemia				0050383							
DOID:0050387	nonpapillary renal cell carcinoma				0050387							
DOID:0050398	Carrion's disease	Carrion disease | Oroya fever			0050398							
DOID:0050419	complement factor I deficiency	C3 INACTIVATOR DEFICIENCY | COMPLEMENT COMPONENT 3 INACTIVATOR DEFICIENCY			0050419							C572568
DOID:0050424	familial adenomatous polyposis	adenomatous polyposis of the colon	72900001		0050424		C3339	D13.91	733		C0032580	D011125
DOID:0050425	restless legs syndrome	WED | Willis-Ekbom disease | Wittmaack-Ekbom syndrome	32914008		0050425		C84501	G25.81			C0035258	D012148
DOID:0050426	Stevens-Johnson syndrome		73442001		0050426		C79484	L51.1			C0038325	D013262
DOID:0050427	xeroderma pigmentosum		44600005		0050427		C3452	Q82.1	910		C0043346	D014983
DOID:0050428	nonepidermolytic palmoplantar keratoderma	diffuse nonepidermolytic palmomplantar keratoderma | NEPPK | Thost-Unna Syndrome | tylosis | Unna-Thost Syndrome			0050428						C1833030	C563422
DOID:0050429	Hailey-Hailey disease	BENIGN CHRONIC PEMPHIGUS | Pemphigus, Benign Familial	79468000		0050429		C82865	Q82.8			C0085106	D016506
DOID:0050430	multiple endocrine neoplasia type 2A	MEN2A | multiple endocrine neoplasia II | Sipple syndrome	721188000		0050430		C3226	E31.22	247698		C0025268	D018813
DOID:0050431	arrhythmogenic right ventricular cardiomyopathy	arrhythmogenic right ventricular dysplasia | arrhythmogenic right ventricular dysplasia/cardiomyopathy | ARVC | ARVC cardiomyopathy | ARVD | right ventricular ACM	281170005		0050431		C84571		217656;247		C0349788	D019571
DOID:0050432	Asperger syndrome		154879004		0050432		C97159	F84.5	1162		C0236792	D020817
DOID:0050433	fatal familial insomnia		83157008		0050433		C84711	A81.83			C0206042	D034062
DOID:0050434	Andersen-Tawil syndrome	ANDERSEN CARDIODYSRHYTHMIC PERIODIC PARALYSIS | Andersen syndrome | Long QT syndrome 7 | LQT7 | Potassium-Sensitive Cardiodysrhythmic Type	422348008		0050434		C84559		37553		C1563715	D050030
DOID:0050436	mulibrey nanism	MUL | Mulibrey growth disorder | Muscle-Liver-Brain-Eye Nanism | Perheentupa Syndrome | PERICARDIAL CONSTRICTION AND GROWTH FAILURE	81604003		0050436		C84906		2576		C0524582	D050336
DOID:0050437	Danon disease	ANTOPOL DISEASE | PSEUDOGLYCOGENOSIS II	419097006		0050437		C84735	E74.05			C0878677	D052120
DOID:0050438	Frasier syndrome		445431000		0050438		C122805				C0950122	D052159
DOID:0050439	Usher syndrome		1010610007;57838006		0050439		C126329;C85217	Q99.81;Q99.813	886			D052245
DOID:0050440	familial partial lipodystrophy	Dunnigan Syndrome | Koberling-Dunnigan Syndrome	1197745002;49292002;715439000;725035001		0050440		C165527;C84708		98306		C0271694;C1720859;C1720860;C1720861	D052496
DOID:0050441	mucosulfatidosis	multiple sulfatase deficiency disease | Sulfatidosis, Juvenile, Austin Type	54898003		0050441		C84908	E75.26			C0268263	D052517
DOID:0050444	infantile Refsum disease	infantile phytanic acid storage disease	238062008		0050444		C84789	G60.1			C0282527	D052919
DOID:0050445	X-linked hypophosphatemic rickets	Hypophosphatemia, Vitamin D-Resistant Rickets | hypophosphatemic rickets X-linked dominant | Vitamin D-Resistant Rickets, X-Linked | X-linked dominant hypophosphatemic rickets | X-linked hypophosphatemia			0050445		C85234				C0733682;C1845168;C3540852	D053098
DOID:0050448	white sponge nevus	hereditary mucosal leukokeratosis | white sponge nevus of Cannon	85388002		0050448		C84760		171723		C1721005	D053529
DOID:0050449	pachyonychia congenita	Jackson-Lawler Type Pachyonychia Congenita | Jadassohn-Lewandowsky Syndrome | Pachyonychia Congenita Type 1 | PACHYONYCHIA CONGENITA, JADASSOHN-LEWANDOWSKY TYPE	39427000		0050449		C84986		2309		C0265334;C1706595;C1721007	D053549
DOID:0050450	Gitelman syndrome	HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA	3188003		0050450		C84730				C0268450	D053579
DOID:0050451	Brugada syndrome	Bangungut | Brugada type idiopathic ventricular fibrillation | Dream disease | Pokkuri death syndrome | sudden unexplained nocturnal death syndrome | SUNDS	418818005		0050451		C142891	I49.8	130		C1142166;C1721096	D053840
DOID:0050452	mevalonic aciduria	Mevalonate Kinase Deficiency	124327008;234538002		0050452		C84890	M04.1	29		C0342731;C0398691;C1959626	D054078
DOID:0050453	lissencephaly		204036008;23024003		0050453		C103921	Q04.3	102009		C0266463;C0266483	D054082
DOID:0050454	periventricular nodular heterotopia	periventricular heterotopia	448227009;816068000		0050454		C202072		98892		C1848213;C1868720	D054091
DOID:0050456	Buruli ulcer disease	Bairnsdale ulcer | Daintree ulcer | Mossman ulcer | Searl ulcer | Searle's ulcer	186343005		0050456		C84604	A31.1			C0085568	D054312
DOID:0050457	Sertoli cell-only syndrome	DEL CASTILLO SYNDROME | Germinal Cell Aplasia	1356856009		0050457		C168988				C1384583	D054331
DOID:0050458	juvenile myelomonocytic leukemia		445227008		0050458		C9233	C93.3			C0349639	D054429
DOID:0050459	hyperphosphatemia		20165001		0050459		C113750				C0085681	D054559
DOID:0050460	Wolf-Hirschhorn syndrome	4p deletion syndrome | chromosome 4p16.3 deletion syndrome | PITT SYNDROME | Pitt-Rogers-Danks Syndrome	17122004		0050460		C35528	Q93.3	280		C0796117;C1956097	D054877
DOID:0050461	aspartylglucosaminuria	aspartylglucosaminidase deficiency | aspartylglycosaminuria | glycosylasparaginase deficiency	54954004		0050461		C61273	E77.1			C0268225	D054880
DOID:0050462	Antley-Bixler syndrome with disordered steroidogenesis	trapezoidocephaly-synostosis syndrome	62964007		0050462							
DOID:0050463	campomelic dysplasia	Acampomelic Campomelic Dysplasia			0050463		C120205;C84609		140		C1861922;C1861923	D055036
DOID:0050464	Farber lipogranulomatosis	acid ceramidase deficiency | Farber disease | N-laurylsphingosine deacylase deficiency	79935000		0050464		C84710				C0268255	D055577
DOID:0050465	Muir-Torre syndrome		403824007		0050465		C84905				C1321489	D055653
DOID:0050466	Loeys-Dietz syndrome		446263001		0050466		C75006		60030		C1836635;C2697932	D055947
DOID:0050467	erythrokeratodermia variabilis	Erythrokeratodermia Figurata Variabilis | Greither Disease	70041004		0050467		C84696		317		C0265961;C1851480	D056266
DOID:0050468	yellow nail syndrome		400211001		0050468		C85238	L60.5			C0221348	D056684
DOID:0050469	Costello syndrome	Faciocutaneoskeletal Syndrome | FCS SYNDROME	205803001		0050469		C84652				C0587248	D056685
DOID:0050470	Donohue syndrome	Leprechaunism	111307005;33559001		0050470		C131000;C84676		508		C0265344;C0271695	D056731
DOID:0050471	Carney complex	Carney complex variant | Carney Complex, Type 1 | Carney Complex, Type 2 | Carney Syndrome | LAMB Syndrome | NAME Syndrome	733491005		0050471		C4705		1359		C0406810;C1854540;C2607929	D056733
DOID:0050472	monilethrix		69488000		0050472		C84894	Q84.1			C0546966	D056734
DOID:0050473	Alstrom syndrome		63702009		0050473		C84549				C0268425	D056769
DOID:0050474	Netherton syndrome		312514006		0050474				634		C0265962	
DOID:0050475	Weill-Marchesani syndrome	congenital mesodermal dystrophy | GEMSS syndrome | Marchesani-Weill Syndrome | Mesodermal Dysmorphodystrophy, Congenital | Spherophakia Brachymorphia Syndrome	205801004		0050475		C85226		3449		C0265313;C1869114;C1869115	D056846
DOID:0050476	Barth syndrome	3-methylglutaconicaciduria type 2 | 3-methylglutaconicaciduria type II | MGA Type 2 | MGA type II	297231002		0050476		C84585	E78.71	111		C0574083	D056889
DOID:0050477	Liddle syndrome	Liddle's syndrome | Pseudoaldosteronism	707749005		0050477		C84827				C0221043	D056929
DOID:0050480	epidemic typhus	sylvatic typhus			0050480							
DOID:0050481	endemic typhus	cat flea rickettsiosis | fleaborne typhus | murine typhus | Rat-Flea Typhus | Rickettsia felis spotted fever | toulon typhus | urban typhus | Urban Typhus of Malaya			0050481							
DOID:0050484	aneruptive fever	Rickettsia helvetica spotted fever			0050484							
DOID:0050485	sennetsu fever	Sennetsu ehrlichiosis			0050485							C537582
DOID:0050486	exanthem				0050486		C111884				C0015230	D005076
DOID:0050487	bacterial exanthem				0050487							
DOID:0050488	early congenital syphilis				0050488							
DOID:0050489	multinodular goiter				0050489				276399			
DOID:0050490	parenchymatous neurosyphilis				0050490							
DOID:0050491	meningovascular neurosyphilis				0050491							
DOID:0050495	exanthema subitum	exanthem subitum | Roseola Infantum | Sixth Disease	54385001		0050495		C128420	B08.2			C0015231	D005077
DOID:0050508	variola major		266193008		0050508						C1812609	
DOID:0050513	spinal polio				0050513							
DOID:0050514	bulbospinal polio				0050514							
DOID:0050515	paralytic poliomyelitis				0050515							
DOID:0050516	O'nyong-nyong fever	O'nyong nyong fever | O'nyong'nyong fever	85579005		0050516			A92.1			C0276286	
DOID:0050517	Barmah Forest virus disease				0050517							
DOID:0050518	Ross River fever	Ross River virus disease			0050518							
DOID:0050521	Oropouche fever		72880002		0050521			A93.0			C0276386	D002044
DOID:0050522	Balkan hemorrhagic fever				0050522							
DOID:0050523	adult T-cell leukemia/lymphoma	adult T-cell leukemia | Adult T-cell leukemia/lymphoma (HTLV-1 positive) | ATLL	77430005		0050523		C3184	C91.5			C0023493	D015459
DOID:0050524	maturity-onset diabetes of the young	Mason-type diabetes | MODY	28453007		0050524		C114769		552		C0342276	C562772
DOID:0050526	Gamstorp-Wohlfart syndrome	autosomal recessive neuromyotonia and axonal neuropathy | myokymia, myotonia and muscle wasting			0050526							
DOID:0050528	nonphotosensitive trichothiodystrophy 4	AMISH BRITTLE HAIR BRAIN SYNDROME | BIDS syndrome | HAIR-BRAIN SYNDROME | TTD4			0050528							
DOID:0050529	adult spinal muscular atrophy	SMA4 | spinal muscular atrophy 4 | SPINAL MUSCULAR ATROPHY, ADULT FORM | SPINAL MUSCULAR ATROPHY, TYPE IV			0050529			G12.1	83420		C1838230	C563948
DOID:0050530	intermediate spinal muscular atrophy	MUSCULAR ATROPHY, SPINAL, INFANTILE CHRONIC FORM | MUSCULAR ATROPHY, SPINAL, INTERMEDIATE TYPE | SMA II | SMA2 | spinal muscular atrophy 2 | spinal muscular atrophy type II	128212001		0050530		C156310				C0393538	D014897
DOID:0050534	congenital stationary night blindness	congenital essential nyctalopia	193687000		0050534				215		C1306122	C537743
DOID:0050535	exudative vitreoretinopathy	familial exudative vitreoretinopathy | FEVR	193355009		0050535			H35.00	891		C0004608	
DOID:0050537	posterior polar cataract	CATARACT, POSTERIOR POLAR			0050537							
DOID:0050538	Charcot-Marie-Tooth disease type 1	hereditary motor and sensory neuropathy type 1			0050538							
DOID:0050539	Charcot-Marie-Tooth disease type 2	hereditary motor and sensory neuropathy Guadalajara neuronal type | hereditary motor and sensory neuropathy Okinawa type | hereditary motor and sensory neuropathy type 2	193158000		0050539				64746		C0392553	
