id	label	synonyms	snomed	omop	doid	mondo	nci	icd10	orphanet	omim	umls	mesh
ORPHA:98729	Congenital pulmonary veins anomaly								98729		C0265914	
ORPHA:583595	Serine biosynthesis pathway deficiency, infantile/juvenile form								583595		C5681678	
ORPHA:98727	Rare atrial defect and interatrial communication	Atrial defect and interauricular communication							98727		C5680337	
ORPHA:98734	OBSOLETE: Cardioskeletal syndrome								98734			
ORPHA:98733	Noonan syndrome and Noonan-related syndrome								98733		C5681679	
ORPHA:98732	OBSOLETE: Syndrome associated with a congenital cardiopathy								98732			
ORPHA:583612	Neu-Laxova syndrome due to 3-phosphoserine phosphatase deficiency	3-phosphoserine phosphatase deficiency, prenatal form							583612		C5680338	
ORPHA:98731	OBSOLETE: Congenital arteriovenous fistula								98731			
ORPHA:98738	Neurological muscular channelopathy due to a genetic sodium channel defect								98738		C5681681	
ORPHA:583856	Isolated splenic vein thrombosis								583856		C0272416	
ORPHA:98737	Genetic neurological muscular channelopathy								98737		C5681683	
ORPHA:583861	Isolated mesenteric vein thrombosis								583861		C0267412	
ORPHA:98736	OBSOLETE: Genetic neurological channelopathy								98736			
ORPHA:98742	Neurological muscular channelopathy due to a genetic ryanodine receptor defect								98742		C5681684	
ORPHA:98741	Neurological muscular channelopathy due to a genetic potassium channel defect								98741		C5681685	
ORPHA:98740	Neurological muscular channelopathy due to a genetic calcium channel defect								98740		C5681686	
ORPHA:98739	Neurological muscular channelopathy due to a genetic chloride channel defect								98739		C5681687	
ORPHA:98713	OBSOLETE: Metabolic disease with pigmentary retinitis								98713			
ORPHA:98714	OBSOLETE: Metabolic disease with macular cherry-red spot								98714			
ORPHA:98711	OBSOLETE: Metabolic disease with corneal opacity								98711			
ORPHA:98712	OBSOLETE: Metabolic disease with cataract								98712			
ORPHA:98717	Transposition of the great arteries and conotruncal cardiac anomaly								98717		C5681688	
ORPHA:98718	Aortic malformation								98718		C5681689	
ORPHA:98715	Uveitis								98715		C0042164	D014605
ORPHA:98716	Heart position anomaly								98716		C5681690	
ORPHA:98721	Congenital tricuspid malformation								98721		C5681691	
ORPHA:98722	Atrioventricular septal defect	AVSD | Atrioventricular canal defect						Q21.2	98722		C1389018	C562831
ORPHA:98719	Pulmonary artery or pulmonary branch anomaly								98719		C5681692	
ORPHA:98720	Atrioventricular valve anomaly								98720		C5681693	
ORPHA:98725	Ascending aorta anomaly								98725		C0345043	
ORPHA:98726	OBSOLETE: Pulmonary artery/pulmonary branch anomaly								98726			
ORPHA:98723	Hypoplastic right heart syndrome							Q22.6	98723		C0344963	
ORPHA:98724	Congenital anomaly of the great arteries	Congenital aorta, aortic arch or  pulmonary arteries anomaly							98724		C0948632	
ORPHA:98696	OBSOLETE: Genodermatosis with ocular features								98696			
ORPHA:98695	OBSOLETE: Mitochondrial disease with eye involvement								98695			
ORPHA:98698	OBSOLETE: Ichthyosis associated with ocular features								98698			
ORPHA:98697	OBSOLETE: Genetic keratinization disorder associated with ocular features								98697			
ORPHA:98700	OBSOLETE: Pigmentation disorder with eye involvement								98700			
ORPHA:98699	OBSOLETE: Syndromic ichthyosis associated with ocular features								98699			
ORPHA:98702	OBSOLETE: Connective tissue disease with eye involvement								98702			
ORPHA:98701	OBSOLETE: Phakomatosis with eye involvement								98701			
ORPHA:98704	OBSOLETE: Onycho-patellar syndrome with eye involvement								98704			
ORPHA:98703	OBSOLETE: Disease with potential neoplastic degeneration associated with ocular features								98703			
ORPHA:98706	Oculocutaneous or ocular albinism							E70.3	98706		C5681694	
ORPHA:98708	OBSOLETE: Pigmentation disorder with eye involvement, excluding albinism								98708			
ORPHA:98710	OBSOLETE: Metabolic disease associated with ocular features								98710			
ORPHA:98709	OBSOLETE: Ectodermal malformation syndrome associated with ocular features								98709			
ORPHA:98681	Rare disorder with strabismus								98681		C5681695	
ORPHA:98682	NON RARE IN EUROPE: Essential strabismus								98682			
ORPHA:98683	Syndromic disorder with strabismus	Syndrome with a symptomatic strabismus							98683		C5680339	
ORPHA:98684	Craniostenosis with strabismus								98684		C5681696	
ORPHA:98685	Rare oculomotor nerve disorder								98685		C5681697	
ORPHA:98686	Congenital trochlear nerve palsy	Congenital CNIV palsy | Congenital fourth cranial nerve palsy | Congenital superior oblique palsy							98686		C5680340	
ORPHA:98687	Supranuclear eye movement disorder								98687		C5681698	
ORPHA:98688	Oculomotor apraxia								98688		C3489733	
ORPHA:98689	OBSOLETE: Myopathy with eye involvement								98689			
ORPHA:98690	OBSOLETE: Myasthenic syndrome with eye involvement								98690			
ORPHA:98691	OBSOLETE: Abnormal eye movements								98691			
ORPHA:98692	OBSOLETE: Nervous system anomaly with eye involvement								98692			
ORPHA:583097	Congenital infiltrating lipomatosis of the face	CIL-F | Facial infused lipomatosis | Fibroadipose infiltrating lipomatosis							583097		C5680341	
ORPHA:98693	OBSOLETE: Spinocerebellar ataxia with oculomotor anomaly								98693			
ORPHA:98694	OBSOLETE: Spinocerebellar degenerescence and spastic paraparesis with an oculomotor anomaly								98694			
ORPHA:98798	Isochromosomy Yq syndrome								98798		C4749291	
ORPHA:98797	Isochromosomy Yp syndrome								98797		C4707793	
ORPHA:98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	UPD(15)pat							98795		C5680342	
ORPHA:98794	Angelman syndrome due to maternal 15q11q13 deletion	Angelman syndrome due to maternal monosomy 15q11q13							98794		C5566334	
ORPHA:98793	Prader-Willi syndrome due to paternal 15q11q13 deletion								98793		C5681699	
ORPHA:98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	ATR syndrome linked to chromosome 16 | ATR syndrome, deletion type | ATR-16 syndrome | Alpha thalassemia-intellectual disability syndrome, deletion type							98791	141750	C0795917	C563050
ORPHA:98806	Primary dystonia, DYT6 type	DYT6 | Generalized cervical and upper-limb-onset dystonia | Idiopathic torsion dystonia of mixed type							98806	602629	C1414216	C538003
ORPHA:98805	Primary dystonia, DYT4 type	DYT4 | Hereditary whispering dysphonia							98805	128101	C1860315	C536698
ORPHA:98788	Pitt-Rogers-Danks syndrome	Intellectual disability-dysmorphism-intrauterine growth retardation syndrome							98788		C0796117	
ORPHA:98784	Sleep-related hypermotor epilepsy	ADNFLE | Autosomal dominant nocturnal frontal lobe epilepsy | Autosomal dominant sleep-related hypermotor epilepsy | SHE							98784		C3696898	C579932
ORPHA:98764	Spinocerebellar ataxia type 27A	SCA27A							98764	193003	C1836383	C537204
ORPHA:98763	Spinocerebellar ataxia type 14	SCA14							98763	605361	C1854369	C537196
ORPHA:98766	Spinocerebellar ataxia type 5	SCA5							98766	600224	C0752123	
ORPHA:98765	Spinocerebellar ataxia type 4	SCA4							98765	600223	C0752122	
ORPHA:98760	Spinocerebellar ataxia type 8	SCA8							98760	608768	C1837454	C537307
ORPHA:98759	Spinocerebellar ataxia type 17	HDL4 | Huntington disease-like 4 | SCA17							98759	607136	C1846707	C564616
ORPHA:98762	Spinocerebellar ataxia type 12	SCA12							98762	604326	C1858501	C565790
ORPHA:98761	Spinocerebellar ataxia type 10	SCA10							98761	603516	C1963674	C566874
ORPHA:98772	Spinocerebellar ataxia type 19/22	SCA19/22							98772	607346	C5235656	C537198
ORPHA:98771	Spinocerebellar ataxia type 18	SCA18							98771	607458	C1843884	C537197
ORPHA:98773	Spinocerebellar ataxia type 21	SCA21							98773	607454	C1843891	C537200
ORPHA:98768	Spinocerebellar ataxia type 13	SCA13							98768	605259	C1854488	C537195
ORPHA:98767	Spinocerebellar ataxia type 11	SCA11							98767	604432	C1858351	C565772
ORPHA:98770	Spinocerebellar ataxia type 16	SCA16							98770			
ORPHA:98769	Spinocerebellar ataxia type 15/16	SCA15/16							98769	606658	C1847725	
ORPHA:98747	Neurological channelopathy of the central nervous system due to a genetic glycine receptor defect								98747		C5681700	
ORPHA:580940	QRICH1-related intellectual disability-chondrodysplasia syndrome								580940	617982	C4693824	
ORPHA:98748	Neurological channelopathy of the central nervous system due to a genetic acetylcholine receptor defect								98748		C5681701	
ORPHA:98749	Neurological channelopathy of the central nervous system due to a genetic GABA receptor defect								98749		C5681702	
ORPHA:580951	Punctate inner choroidopathy								580951		C0730321	
ORPHA:98750	Autoimmune neurological channelopathy								98750		C5681703	
ORPHA:98743	Genetic neurological channelopathy of the central nervous system								98743		C5681704	
ORPHA:98744	Neurological channelopathy of the central nervous system due to a genetic sodium channel defect								98744		C5681705	
ORPHA:98745	Neurological channelopathy of the central nervous system due to a genetic calcium channel defect								98745		C5681707	
ORPHA:580933	Lethal brain and heart developmental defects								580933		C5688452	
ORPHA:98746	Neurological channelopathy of the central nervous system due to a genetic potassium channel defect								98746		C5681708	
ORPHA:98755	Spinocerebellar ataxia type 1	SCA1							98755	164400	C0752120	
ORPHA:98756	Spinocerebellar ataxia type 2	SCA2							98756	183090	C0752121	
ORPHA:98757	Spinocerebellar ataxia type 3	Azorean disease of the nervous system | MJD | Machado disease | Machado-Joseph disease | Nigro-spino-dentatal degeneration with nuclear ophthalmoplegia | SCA3							98757	109150	C0024408	D017827
ORPHA:98758	Spinocerebellar ataxia type 6	SCA6							98758	183086	C0752124	
ORPHA:98751	OBSOLETE: Autoimmune neurological channelopathy due to a p/q-type voltage gated calcium channel defect								98751			
ORPHA:98752	OBSOLETE: Autoimmune neurological channelopathy due to a potassium channel defect								98752			
ORPHA:581271	Cramp-fasciculation syndrome								581271	604775	C0751381	
ORPHA:98753	OBSOLETE: Autoimmune neurological channelopathy due to an acetylcholine receptor subunits defect								98753			
ORPHA:98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	UPD(15)mat							98754		C5680343	
ORPHA:98336	OBSOLETE: Male infertility with normal virilization due to an acquired testicular defect associated with mycoplasma infection								98336			
ORPHA:98335	OBSOLETE: Male infertility with normal virilization due to an acquired testicular defect								98335			
ORPHA:98338	OBSOLETE: Male infertility with normal virilization due to an acquired testicular defect associated with drug								98338			
ORPHA:98337	OBSOLETE: Male infertility with normal virilization due to an acquired testicular defect associated with radiation								98337			
ORPHA:98340	OBSOLETE: Male infertility with normal virilization due to acquired testicular defect associated with autoimmunity								98340			
ORPHA:98339	OBSOLETE: Male infertility with normal virilization due to an acquired testicular defect associated with environmental toxin								98339			
ORPHA:98342	OBSOLETE: Male infertility with normal virilization due to testicular defect associated with spinal cord injury								98342			
ORPHA:98341	OBSOLETE: Male infertility with normal virilization due to a systemic disease								98341			
ORPHA:98328	OBSOLETE: Male infertility with normal virilization								98328			
ORPHA:98327	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with a neurologic disease								98327			
ORPHA:98330	OBSOLETE: Male infertility with normal virilization due to androgen administration								98330			
ORPHA:98329	OBSOLETE: Male infertility with normal virilization due to a hypothalamic or pituitary defect								98329			
ORPHA:98332	OBSOLETE: Male infertility with normal virilization due to a developmental or structural testicular defect								98332			
ORPHA:98331	OBSOLETE: Male infertility with normal virilization due to a testicular defect								98331			
ORPHA:98334	OBSOLETE: Male infertility with normal virilization due to a developmental or structural testicular defect associated with varicocele								98334			
ORPHA:98333	OBSOLETE: Male infertility with normal virilization due to a developmental or structural testicular defect associated with cryptorchidism								98333			
ORPHA:98352	Autosomal dominant disease with diffuse palmoplantar keratoderma as a major feature	Autosomal dominant disease with diffuse palmoplantar hyperkeratosis as a major feature							98352		C5680344	
ORPHA:98353	Autosomal dominant disease associated with focal palmoplantar keratoderma as a major feature	Autosomal dominant disease associated with focal palmoplantar hyperkeratosis as a major feature							98353		C5680345	
ORPHA:98356	Autosomal recessive isolated diffuse palmoplantar keratoderma	Autosomal recessive isolated diffuse palmoplantar hyperkeratosis							98356		C5680346	
ORPHA:98357	Autosomal recessive disease with focal palmoplantar keratoderma as a major feature	Autosomal recessive disease with focal palmoplantar hyperkeratosis as a major feature							98357		C5680347	
ORPHA:98343	Male infertility due to obstructive azoospermia	Male infertility due to impaired sperm transport							98343		C5680348	
ORPHA:98345	OBSOLETE: Rare idiopathic male infertility								98345			
ORPHA:98349	Autosomal dominant isolated diffuse palmoplantar keratoderma	Autosomal dominant isolated diffuse palmoplantar hyperkeratosis							98349		C5680349	
ORPHA:580572	Intraductal tubulopapillary neoplasm of pancreas	ITPN							580572		C2987189	
ORPHA:98306	Familial partial lipodystrophy	FPLD							98306		C0271694	D052496
ORPHA:98305	Genetic lipodystrophy								98305		C4511302	
ORPHA:98310	OBSOLETE: Male infertility with impaired virilization due to an hypothalamic or pituitary disorder								98310			
ORPHA:98309	OBSOLETE: Male infertility with impaired virilization								98309			
ORPHA:98307	Acquired lipodystrophy								98307		C0877192	
ORPHA:98298	OBSOLETE: Ichthyosis associated with a peroxisomal disease								98298			
ORPHA:98297	OBSOLETE: Ichthyosis associated with a protein catabolism anomaly								98297			
ORPHA:98296	OBSOLETE: Ichthyosis associated with a cornified cell envelope and epidermal lipid metabolism anomaly								98296			
ORPHA:98301	Laminopathy								98301		C5392094	D000083083
ORPHA:98300	Idiopathic interstitial pneumonia								98300		C2350236	D054988
ORPHA:98299	OBSOLETE: Ichthyosis associated with a nucleotide excision repair anomaly								98299			
ORPHA:98321	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with a systemic disease								98321			
ORPHA:98322	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with renal failure								98322			
ORPHA:98319	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect associated with autoimmunity								98319			
ORPHA:98320	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect associated with a granulomatous disease								98320			
ORPHA:98325	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with thyrotoxicosis								98325			
ORPHA:98326	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with an immune disorder								98326			
ORPHA:98323	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with a hepatic disease								98323			
ORPHA:98324	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder associated with a chronic illness								98324			
ORPHA:98313	Male infertility due to gonadal dysgenesis	Male infertility due to testicular dysgenesis							98313		C5680350	
ORPHA:98314	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect								98314			
ORPHA:98311	OBSOLETE: Male infertility with impaired virilization due to a hypothalamic and pituitary disorder associated with hyperprolactinemia								98311			
ORPHA:98312	OBSOLETE: Male infertility with impaired virilization due to a testicular disorder								98312			
ORPHA:98317	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect drug-related								98317			
ORPHA:98318	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect associated with an environmental toxin								98318			
ORPHA:98315	OBSOLETE: Male infertility with impaired virilization due to a viral orchitis								98315			
ORPHA:98316	OBSOLETE: Male infertility with impaired virilization due to an acquired testicular defect associated with trauma								98316			
ORPHA:576232	Partial atrioventricular septal defect with ventricular hypoplasia	Partial atrioventricular canal defect with ventricular hypoplasia | Partial atrioventricular septal defect with ventricular imbalance | Unbalanced partial atrioventricular canal | PAVC with ventricular hypoplasia | Partial AVSD with ventricular hypoplasia							576232		C5680351	
ORPHA:576235	Partial atrioventricular septal defect without ventricular hypoplasia	Balanced partial atrioventricular canal | PAVC without ventricular hypoplasia | Partial AVSD without ventricular hypoplasia | Partial atrioventricular canal defect without ventricular hypoplasia | Partial atrioventricular septal defect with balanced ventricles							576235		C5680352	
ORPHA:576227	Complete atrioventricular septal defect without ventricular hypoplasia	Balanced complete atrioventricular canal | CAVC without ventricular hypoplasia | Complete AVSD without ventricular hypoplasia | Complete atrioventricular canal defect without ventricular hypoplasia | Complete atrioventricular septal defect with balanced ventricles							576227		C5680353	
ORPHA:98396	Constitutional megaloblastic anemia due to vitamin B12 metabolism disorder								98396		C5681709	
ORPHA:576074	Middle East respiratory syndrome	MERS							576074		C3694279	D065207
ORPHA:575553	CARASAL	Cathepsin A-related arteriopathy-strokes-leukoencephalopathy							575553	621394	C5680354	
ORPHA:98421	Primary acquired red cell aplasia	Primary autoimmune red cell aplasia							98421		C0034902	
ORPHA:98415	Vitamin B12- and folate-independent constitutional megaloblastic anemia								98415		C5681710	
ORPHA:576742	Genetic hemolytic uremic syndrome	Genetic HUS							576742		C5680355	
ORPHA:576379	Iatrogenic Creutzfeldt-Jakob disease	Iatrogenic MCJ | iCJD							576379		C2349757	
ORPHA:576356	Sporadic human prion disease	Idiopathic human prion disease							576356		C5680356	
ORPHA:576349	NLRC4-related familial cold autoinflammatory syndrome	FCAS4 | Familial cold autoinflammatory syndrome 4 | NLRC4-related familial cold urticaria							576349	616115	C4015276	
ORPHA:576370	Variant Creutzfeldt-Jakob disease	Variant MCJ | vCJD							576370		C0376329	
ORPHA:576360	Acquired human prion disease	Infectious human prion disease							576360		C5680357	
ORPHA:576242	Intermediate atrioventricular septal defect	Intermediate AVSD | Intermediate atrioventricular canal defect | Transitional atrioventricular canal defect							576242		C4023291	
ORPHA:98408	Constitutional megaloblastic anemia due to folate metabolism disorder								98408		C5681711	
ORPHA:576283	SATB2-associated syndrome due to a pathogenic variant	SATB2-associated syndrome due to a point mutation							576283		C5680358	
ORPHA:576278	SATB2-associated syndrome	SAS							576278		C5243581	
ORPHA:573163	Pheochromocytoma-paraganglioma								573163		C5681712	
ORPHA:98374	Hemolytic anemia due to an erythrocyte nucleotide metabolism disorder	Hemolytic anemia due to an erythroenzymopathy						D55.3	98374		C5680359	
ORPHA:573253	Split cord malformation type II	Diplomyelia | SCM type 2 | SCM type II | Split cord malformation type 2							573253		C5680360	
ORPHA:98372	Hemolytic anemia due to a disorder of glycolytic enzymes							D55.2	98372		C5681713	
ORPHA:98370	Hemolytic anemia due to hexose monophosphate shunt and glutathione metabolism anomalies								98370		C5681714	
ORPHA:98369	Rare constitutional hemolytic anemia due to an enzyme disorder								98369		C5681715	
ORPHA:98366	Constitutional hemolytic anemia due to acanthocytosis	Constitutional hemolytic anemia due to acanthocytic disorder							98366		C0687751	
ORPHA:98365	Hereditary stomatocytosis	Hereditary stomatocytic disease							98365		C1262483	
ORPHA:98364	Rare constitutional hemolytic anemia due to a red cell membrane anomaly								98364		C5681716	
ORPHA:98363	Rare hemolytic anemia								98363		C5681717	
ORPHA:98362	Constitutional sideroblastic anemia							D64.0	98362		C0221018	
ORPHA:98360	Constitutional anemia due to iron metabolism disorder								98360		C5681718	
ORPHA:574957	Mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency	MSMD due to partial JAK1 deficiency | Mendelian susceptibility to mycobacterial diseases due to partial Janus kinase 1 deficiency							574957		C5680361	
ORPHA:574918	Predisposition to severe viral infection due to IRF7 deficiency								574918	616345	C4225358	
ORPHA:98375	Autoimmune hemolytic anemia	AHA | AIHA							98375		C0002880	D000744
ORPHA:573278	Split cord malformation	SCM							573278			
ORPHA:98455	Alpha granule disease								98455		C5681720	
ORPHA:98456	Dense granule disease	Delta granule disease							98456		C5680362	
ORPHA:98464	OBSOLETE: X-linked syndromic intellectual disability								98464			
ORPHA:98468	OBSOLETE: Congenital muscular dystrophy due to extracellular matrix protein anomaly								98468			
ORPHA:98469	OBSOLETE: Congenital muscular dystrophy due to glycosyltransferase anomaly								98469			
ORPHA:98470	OBSOLETE: Congenital muscular dystrophy due to proteins of the endoplasmic reticulum anomaly								98470			
ORPHA:98472	Skeletal muscle disease								98472			D009135
ORPHA:98473	Muscular dystrophy							G71.0	98473		C0026850	D009136
ORPHA:98482	Idiopathic inflammatory myopathy	IMM | Idiopathic inflammatory myositis							98482		C0751356	
ORPHA:98486	Metabolic myopathy								98486		C0270984	
ORPHA:572385	Brachydactyly type B1								572385	113000	C1862112	C566196
ORPHA:572361	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	BPES type 2 | Blepharophimosis-ptosis-epicanthus inversus syndrome without premature ovarian failure							572361		C5680363	
ORPHA:98429	Rare coagulation disorder								98429		C5681721	
ORPHA:98427	Erythrocytosis	Polycythemia							98427		C0032461	D011086
ORPHA:98428	OBSOLETE: Secondary polycythemia	OBSOLETE: Secondary erythrocytosis							98428			
ORPHA:98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	Hereditary combined deficiency of factors II, VII, IX and X							98434	277450	C4510617	
ORPHA:572428	Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia	OAS1 deficiency | OAS1-related infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia							572428	618042	C5680364	
ORPHA:98435	OBSOLETE: Protease inhibitor anomaly								98435			
ORPHA:572543	RFVT2-related riboflavin transporter deficiency	RTD2 | Riboflavin transporter deficiency 2							572543	614707	C0796274	
ORPHA:572550	RFVT3-related riboflavin transporter deficiency	RTD3 | Riboflavin transporter deficiency 3							572550	211530	C3553538	
ORPHA:98454	OBSOLETE: Platelet storage pool disease	OBSOLETE: SPD							98454			
ORPHA:572773	Microcephaly-short stature-limb abnormalities syndrome	MISSLA							572773	617604	C3811554	
ORPHA:572798	WARS2-related combined oxidative phosphorylation defect	Mitochondrial tryptophanyl-tRNA synthetase deficiency							572798	617710	C4540192	
ORPHA:572761	DONSON-related microcephaly-short stature-limb abnormalities spectrum								572761		C5681722	
ORPHA:572768	Microcephaly-micromelia syndrome	MIMIS							572768	251230	C1855079	C565382
ORPHA:98523	Pontocerebellar hypoplasia	PCH | Pontoneocerebellar atrophy | Pontoneocerebellar hypoplasia							98523		C1261175	
ORPHA:98519	OBSOLETE: Posterior fossa malformation								98519			
ORPHA:98520	OBSOLETE: Cystic malformation of the posterior fossa								98520			
ORPHA:98531	OBSOLETE: Tauopathy with a major tau doublet at 60 and 64 kDa								98531			
ORPHA:98532	OBSOLETE: Tauopathy with a major tau at 60 kDa								98532			
ORPHA:98534	Neurodegenerative disease with dementia								98534		C5681723	
ORPHA:98527	OBSOLETE: Tauopathy								98527			
ORPHA:98528	OBSOLETE: Tauopathy with non-Alzheimer non-Pick frontal lobe degeneration								98528			
ORPHA:98529	OBSOLETE: Tauopathy with a major tau triplet at 60, 64 and 69 kDa								98529			
ORPHA:98530	OBSOLETE: Tauopathy with a major tau doublet at 64 and 69 kDa								98530			
ORPHA:98540	Late-onset ataxia with dementia								98540		C5681724	
ORPHA:98539	Early-onset ataxia with dementia								98539		C5681725	
ORPHA:572013	Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome								572013		C5780029	
ORPHA:98542	Infectious disease with dementia								98542		C5681726	
ORPHA:98535	Frontotemporal degeneration with dementia								98535		C5681727	
ORPHA:98538	Ataxia with dementia								98538		C5681728	
ORPHA:572333	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	3q23 microdeletion syndrome | BPES plus							572333		C5437588	
ORPHA:98549	Rare cerebrovascular dementia								98549		C5681729	
ORPHA:572354	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	BPES type 1 | Blepharophimosis-ptosis-epicanthus inversus syndrome with premature ovarian failure							572354		C5680365	
ORPHA:98544	Cerebral lipidosis with dementia								98544		C5681730	
ORPHA:98543	Metabolic disease with dementia								98543		C5681731	
ORPHA:98494	Acquired neuromuscular junction disease								98494		C5681732	
ORPHA:570762	Infective endocarditis	Infectious endocarditis							570762		C1541923	
ORPHA:570491	QRSL1-related combined oxidative phosphorylation defect	QRSL1-related COXPD							570491	618835	C5394232	
ORPHA:98491	Neuromuscular junction disease								98491		C0751950	D020511
ORPHA:570470	Ricin poisoning								570470		C1443942	
ORPHA:570438	HHV-8-associated multicentric Castleman disease	Human herpesvirus-8-associated multicentric Castleman disease							570438		C5197664	
ORPHA:570431	Idiopathic multicentric Castleman disease	HHV-8-negative multicentric Castleman disease | Human herpesvirus-8-negative multicentric Castleman disease							570431		C5197665	
ORPHA:570422	Galactose mutarotase deficiency	Galactosemia type IV | Type 4 galactosemia | Type IV galactosemia | GALM deficiency | GALM deficiency galactosemia | Galactose mutarotase deficiency galactosemia | Galactosemia type 4							570422	618881	C5394377	
ORPHA:570371	Bartter syndrome type 5	Bartter syndrome type V | Transient antenatal Bartter syndrome							570371	300971	C5680366	
ORPHA:98497	Genetic peripheral neuropathy								98497		C5681733	
ORPHA:98495	Genetic neuromuscular junction disease								98495		C5681843	
ORPHA:98496	Rare peripheral neuropathy								98496		C5681734	
ORPHA:98506	Acquired motor neuron disease	Acquired anterior horn cell disease							98506		C5680367	
ORPHA:98505	Genetic motor neuron disease	Genetic anterior horn cell disease							98505		C5680368	
ORPHA:98503	Motor neuron disease	Anterior horn cell disease						G12.2	98503		C0085084	D016472
ORPHA:98518	Congenital cranial dysinnervation disorder	CCDD							98518		C5681735	
ORPHA:98516	Malformation of the cerebellar hemispheres								98516		C5681736	
ORPHA:98514	Malformation of the cerebellar vermis								98514		C5681737	
ORPHA:708684	Eosinophilic cystitis								708684			
ORPHA:708881	Phenylalanine hydroxylase deficiency	PAH deficiency							708881	261600		
ORPHA:708895	Tetrahydrobiopterin-unresponsive phenylketonuria	BH4-unresponsive PKU | BH4-unresponsive phenylketonuria | Tetrahydrobiopterin-unresponsive PKU							708895			
ORPHA:708203	Intellectual disability-small hands and feet-drug-resistant epilepsy syndrome	SMC1A-related intellectual disability-small hands and feet-drug-resistant epilepsy syndrome							708203			
ORPHA:708651	Phosphoribosylformylglycinamidine synthase deficiency	PFAS deficiency							708651			
ORPHA:708208	Developmental delay-white matter abnormalities-strabismus-recurrent respiratory tract infections syndrome	POLR2A-related neurodevelopmental disorder							708208	618603		
ORPHA:714154	Idiopathic multifocal choroiditis	IMFC							714154			
ORPHA:714150	Stellate non-hereditary idiopathic foveomacular retinoschisis	SNIFR							714150			
ORPHA:714138	Circumscribed choroidal hemangioma	Circumscribed choroidal haemangioma							714138			
ORPHA:714385	Global developmental delay-high pain tolerance-intellectual disability syndrome	DEAF1-related autosomal dominant neurodevelopmental disorder | Vulto-van Silfout-de Vries syndrome							714385	615828		
ORPHA:714164	Acute posterior multifocal placoid pigment epitheliopathy	APMPPE							714164			
ORPHA:714160	Presumed ocular histoplasmosis syndrome	POHS							714160			
ORPHA:714079	Complete congenital stationary night blindness, Schubert-Bornschein type	Complete congenital stationary night blindness | cCSNB							714079			
ORPHA:714070	Incomplete congenital stationary night blindness, Schubert-Bornschein type	Incomplete congenital stationary night blindness | iCSNB							714070			
ORPHA:714046	Primary choroidal lymphoma	PCL							714046			
ORPHA:714041	Straatsma syndrome								714041			
ORPHA:714109	Ocular siderosis	Siderosis bulbi							714109			
ORPHA:714101	Acute idiopathic maculopathy	AIM							714101			
ORPHA:714096	Congenital stationary night blindness, Riggs type	CSNB Riggs type							714096			
ORPHA:714090	Congenital stationary night blindness, Schubert-Bornschein type	CSNB Schubert-Bornstein type							714090			
ORPHA:714484	AGR2-related infantile-onset inflammatory bowel disease								714484	620233		
ORPHA:714487	Congenital diarrhea-chronic gastrointestinal inflammation-ocular dysgenesis syndrome								714487	618168		
ORPHA:714477	Early-onset inflammatory bowel disease-ulcerative skin lesions-immunodeficiency syndrome								714477			
ORPHA:714481	SCGN-related severe early-onset hereditary ulcerative colitis								714481			
ORPHA:714496	Immunodeficiency-congenital thrombocytopenia-hypereosinophilia-colitis-vasculitis syndrome	ARPC1B-related hypereosinophilia-congenital thrombocytopenia-colitis-vasculitis syndrome							714496	617718		
ORPHA:714652	PCDH19 clustering epilepsy	PCDH19 epilepsy | PCDH19-CE | Protocadherin 19 clustering epilepsy							714652	300088		
ORPHA:714490	PERCC1-related congenital intractable malabsorptive diarrhea								714490	618662		
ORPHA:714493	Congenital thrombocytopenia-recurrent infections syndrome due to WIP deficiency	Congenital thrombocytopenia-recurrent infections syndrome due to WAS protein-interacting protein deficiency | Congenital thrombocytopenia-recurrent infections syndrome due to Wiskott-Aldrich syndrome protein-interacting protein deficiency							714493	614493		
ORPHA:714407	Developmental delay-macrocephaly-corpus callosum dysgenesis-intellectual disability syndrome due to NFIB mutation								714407			
ORPHA:714410	CARD8-related inflammatory bowel disease								714410	619079		
